open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1737874800000,104965.90,105000.00,104936.20,104936.20,188.576,1737875699999,19794593.47320,7112,97.513,10235922.83370,0
1737875700000,104936.30,105073.20,104905.30,104976.30,456.288,1737876599999,47899739.77390,11038,254.645,26732276.90960,0
1737876600000,104976.30,105021.00,104923.00,104977.30,271.783,1737877499999,28526959.35430,8466,131.331,13784914.93870,0
1737877500000,104977.20,105000.00,104946.70,104963.70,176.138,1737878399999,18489537.43110,5229,75.776,7954420.24520,0
1737878400000,104963.70,105208.80,104837.70,105070.00,1305.701,1737879299999,137146267.15380,25353,741.798,77929627.99290,0
1737879300000,105070.00,105118.30,104947.50,104947.50,342.636,1737880199999,35982049.73440,10584,162.001,17012114.35250,0
1737880200000,104947.60,104967.00,104828.00,104956.10,464.271,1737881099999,48708108.14060,11956,176.782,18547303.81360,0
1737881100000,104956.10,105103.80,104919.00,105000.00,391.569,1737881999999,41122313.68970,10743,204.383,21464322.94140,0
1737882000000,105000.00,105005.00,104876.60,104921.70,300.047,1737882899999,31482298.98790,9316,127.431,13370192.09190,0
1737882900000,104921.80,104976.30,104760.00,104821.00,581.720,1737883799999,60993618.34700,15052,230.740,24194921.76510,0
1737883800000,104821.10,104829.60,104358.30,104575.30,5223.400,1737884699999,545998896.72350,65938,2199.060,229854376.86650,0
1737884700000,104575.20,104639.60,104488.80,104578.80,748.547,1737885599999,78269035.25740,18656,444.585,46487563.72160,0
1737885600000,104578.70,104657.90,104576.60,104649.90,531.915,1737886499999,55648437.60210,12656,313.342,32781633.67990,0
1737886500000,104650.00,104650.00,104472.70,104582.40,335.135,1737887399999,35037350.00040,9954,164.403,17186617.15270,0
1737887400000,104582.40,104666.90,104444.10,104444.20,722.844,1737888299999,75581593.80750,13956,336.736,35217140.68970,0
1737888300000,104444.10,104674.10,104440.00,104664.50,691.523,1737889199999,72279851.81010,14444,429.530,44902383.80570,0
1737889200000,104664.60,104786.80,104637.90,104754.30,606.730,1737890099999,63531535.41680,14117,388.981,40729143.95980,0
1737890100000,104754.30,104804.00,104628.60,104655.00,443.146,1737890999999,46410868.64650,10697,170.115,17818271.35500,0
1737891000000,104655.00,104747.00,104612.40,104700.00,249.291,1737891899999,26101005.34530,8604,153.317,16053104.00260,0
1737891900000,104700.00,104796.40,104624.00,104775.60,362.180,1737892799999,37922975.76130,8886,158.284,16575020.80850,0
1737892800000,104775.60,104775.60,104670.00,104670.10,262.938,1737893699999,27534886.16710,6889,102.462,10730285.66960,0
1737893700000,104670.10,104732.60,104648.80,104725.10,292.493,1737894599999,30623441.29980,7458,117.876,12340920.30880,0
1737894600000,104725.00,104725.10,104670.00,104674.90,288.132,1737895499999,30162591.27040,6565,145.569,15238291.70540,0
1737895500000,104675.00,104854.30,104674.90,104854.30,392.804,1737896399999,41153858.62930,9980,267.832,28061269.19500,0
1737896400000,104854.30,105000.00,104808.40,104952.50,1078.664,1737897299999,113158358.39190,22071,638.553,66988325.28900,0
1737897300000,104952.60,104981.00,104780.00,104882.60,481.313,1737898199999,50476902.21520,11940,186.473,19556784.24810,0
1737898200000,104882.60,105020.40,104822.90,104888.10,680.497,1737899099999,71392617.65340,15224,320.079,33585705.89790,0
1737899100000,104888.00,104912.20,104791.00,104912.10,275.994,1737899999999,28936205.48760,8315,120.487,12633440.15920,0
1737900000000,104912.10,104917.50,104750.10,104787.50,452.537,1737900899999,47435952.62720,12506,142.398,14925722.02280,0
1737900900000,104787.50,104850.00,104750.00,104790.50,252.337,1737901799999,26448659.13120,8644,111.570,11694199.27910,0
1737901800000,104790.50,104918.30,104790.00,104914.40,287.593,1737902699999,30161434.72960,8781,182.030,19090403.20040,0
1737902700000,104914.50,104967.20,104861.00,104892.50,433.527,1737903599999,45483887.31480,11427,189.468,19878503.91050,0
1737903600000,104892.50,104997.30,104834.30,104936.10,524.852,1737904499999,55074794.96650,12038,269.060,28235239.01870,0
1737904500000,104936.00,105043.40,104936.00,104959.90,465.859,1737905399999,48914432.41360,13540,293.598,30827632.06990,0
1737905400000,104959.80,105028.00,104905.30,104935.20,597.635,1737906299999,62732782.99730,12194,231.354,24284532.87070,0
1737906300000,104935.10,104981.80,104916.60,104919.90,204.790,1737907199999,21492805.98520,7423,116.487,12225523.69810,0
1737907200000,104920.00,104978.70,104850.10,104850.20,384.299,1737908099999,40314454.18620,10829,130.975,13740486.40480,0
1737908100000,104850.20,104928.10,104850.10,104912.90,256.198,1737908999999,26871821.33070,7316,157.717,16542461.79370,0
1737909000000,104912.90,104992.60,104912.80,104976.70,345.455,1737909899999,36258495.81030,8046,178.215,18705105.59740,0
1737909900000,104976.70,105000.00,104888.00,104890.00,265.917,1737910799999,27901941.05870,7500,111.764,11727494.95690,0
1737910800000,104890.10,104958.50,104876.50,104956.80,321.895,1737911699999,33767111.27500,7208,223.745,23471162.11900,0
1737911700000,104956.80,104985.20,104905.30,104909.60,216.050,1737912599999,22674093.42740,6554,78.507,8238952.49830,0
1737912600000,104909.50,105025.60,104904.40,104939.30,312.414,1737913499999,32790789.06390,7755,195.211,20489851.77080,0
1737913500000,104939.40,105027.80,104904.90,104905.10,269.377,1737914399999,28275891.07540,9479,136.370,14314989.97840,0
1737914400000,104905.20,105138.40,104870.80,105056.30,1651.314,1737915299999,173451251.86580,24776,1092.459,114750288.08620,0
1737915300000,105056.40,105237.00,105056.30,105160.90,1114.330,1737916199999,117196009.21520,24182,656.793,69078472.80620,0
1737916200000,105161.00,105236.80,105106.00,105106.10,403.030,1737917099999,42388408.68490,11603,188.540,19831496.73240,0
1737917100000,105106.10,105143.80,105050.00,105143.80,308.699,1737917999999,32439447.59670,8353,138.585,14563470.13800,0
1737918000000,105143.80,105210.80,105053.00,105058.90,291.193,1737918899999,30616398.32090,10397,121.397,12763311.86820,0
1737918900000,105058.90,105087.30,105010.00,105038.50,238.584,1737919799999,25064778.36580,7260,102.598,10778954.93280,0
1737919800000,105038.40,105127.30,104995.20,105050.10,254.413,1737920699999,26730373.70260,7335,127.989,13446725.99750,0
1737920700000,105050.10,105077.30,105030.20,105050.10,203.010,1737921599999,21326883.43320,5465,104.315,10958789.15530,0
1737921600000,105050.10,105050.20,104892.00,104979.10,517.034,1737922499999,54269919.17850,10736,156.498,16425541.89310,0
1737922500000,104979.00,105175.00,104979.00,105136.10,456.613,1737923399999,47985669.64120,10408,337.842,35500421.32070,0
1737923400000,105136.10,105136.10,105000.00,105012.00,222.676,1737924299999,23393673.92010,7835,72.290,7594268.35290,0
1737924300000,105012.00,105062.50,104883.50,104914.70,335.077,1737925199999,35166282.96180,9142,114.660,12034470.92830,0
1737925200000,104914.70,104919.60,104667.80,104703.20,1515.653,1737926099999,158773210.17070,30343,646.106,67684011.21220,0
1737926100000,104703.20,104994.40,104703.10,104856.60,669.939,1737926999999,70254173.22070,16286,477.896,50118415.75920,0
1737927000000,104856.70,104883.70,104760.00,104771.40,225.877,1737927899999,23674560.30670,8602,103.848,10883893.18970,0
1737927900000,104771.50,104771.50,104500.00,104500.00,1320.902,1737928799999,138148653.72100,24688,396.400,41460654.08620,0
1737928800000,104500.00,104626.00,104254.40,104376.70,1858.243,1737929699999,194063623.99090,36293,801.368,83702271.86870,0
1737929700000,104376.70,104513.20,104327.10,104479.00,501.147,1737930599999,52332041.77500,14205,331.119,34577869.37320,0
1737930600000,104479.00,104660.00,104479.00,104659.00,546.659,1737931499999,57179255.32860,14474,387.869,40569577.42460,0
1737931500000,104659.00,104663.30,104239.00,104273.90,831.371,1737932399999,86764108.08720,20308,343.761,35868789.40380,0
1737932400000,104273.80,104273.80,103189.20,103300.80,8608.412,1737933299999,892413450.08020,132138,3287.544,340731697.94390,0
1737933300000,103300.70,103316.60,102611.00,103074.60,9118.767,1737934199999,938720045.80550,166046,4150.842,427306635.43630,0
1737934200000,103074.50,103074.60,102680.10,102912.20,2791.494,1737935099999,287131529.78750,61539,1270.228,130657513.89130,0
1737935100000,102912.30,103054.90,102450.30,102560.10,3825.086,1737935999999,392809838.99230,75842,1730.435,177719384.18070,0
1737936000000,102560.00,103216.50,102255.00,102940.00,4923.290,1737936899999,506047530.19580,107896,2652.577,272732878.53190,0
1737936900000,102939.90,103003.60,102690.10,102810.00,1794.533,1737937799999,184508910.34690,56064,1009.778,103825992.22800,0
1737937800000,102810.00,102875.60,102441.80,102447.00,2459.357,1737938699999,252400267.01950,62010,970.525,99612493.96010,0
1737938700000,102446.90,102491.10,101500.00,101670.60,8552.871,1737939599999,871920351.23350,156168,3340.210,340486625.50380,0
1737939600000,101670.70,102020.00,101100.00,101370.10,5877.492,1737940499999,596877185.14700,130538,2673.794,271643832.33790,0
1737940500000,101370.00,101867.50,101158.60,101614.20,3440.686,1737941399999,349616625.51170,92248,1799.994,182898476.12980,0
1737941400000,101614.10,101915.10,101428.00,101661.20,2650.959,1737942299999,269534139.89040,62461,1258.100,127937539.58670,0
1737942300000,101661.30,101733.80,101237.90,101244.10,2387.987,1737943199999,242406808.03530,59081,1135.338,115275458.99110,0
1737943200000,101244.00,101513.10,100768.70,101501.90,5607.183,1737944099999,567071611.66190,122895,2546.372,257618863.79730,0
1737944100000,101501.90,101638.60,101142.00,101280.50,2068.708,1737944999999,209782734.90810,54993,1014.647,102894853.31670,0
1737945000000,101280.60,101307.30,100969.80,101159.00,1980.492,1737945899999,200267176.14740,68810,926.383,93675198.72050,0
1737945900000,101159.10,101179.00,100798.20,100940.70,1949.277,1737946799999,196732914.65630,55861,775.972,78318429.06740,0
1737946800000,100940.60,101421.60,100632.50,101376.60,3741.181,1737947699999,378027295.17100,77946,1845.854,186591187.47150,0
1737947700000,101376.50,101827.80,101308.90,101755.30,2765.865,1737948599999,280998637.08010,53196,1707.445,173474689.24150,0
1737948600000,101755.30,101755.30,101301.70,101449.90,1355.207,1737949499999,137528500.50600,34403,515.068,52262595.78050,0
1737949500000,101450.00,101491.40,101250.00,101349.20,785.499,1737950399999,79612113.27760,23743,338.082,34267732.42810,0
1737950400000,101349.10,101349.30,100875.70,100987.00,1946.870,1737951299999,196848402.47810,43873,682.379,68993403.27610,0
1737951300000,100987.00,101103.00,100542.00,100864.40,2942.720,1737952199999,296578359.33560,68357,1180.196,118996707.94900,0
1737952200000,100864.50,100950.80,100400.00,100558.60,3525.756,1737953099999,354580883.00040,73463,1494.296,150308784.75770,0
1737953100000,100558.60,100558.60,100210.00,100363.50,3493.255,1737953999999,350565112.40360,74930,1393.139,139810094.67690,0
1737954000000,100363.50,100650.00,100309.50,100531.20,1777.628,1737954899999,178630608.44580,51440,1044.698,104987888.65770,0
1737954900000,100531.30,100690.00,100250.00,100422.60,1586.387,1737955799999,159351659.25700,42146,812.237,81602247.45320,0
1737955800000,100422.70,100489.00,99977.40,100259.20,3695.010,1737956699999,370128538.51030,75662,1482.039,148472443.08060,0
1737956700000,100259.20,100383.00,99656.00,100320.80,5318.644,1737957599999,531607106.21970,106217,2411.987,241153754.77660,0
1737957600000,100320.70,100441.20,100115.80,100204.80,2315.621,1737958499999,232343345.04700,53559,1093.373,109719972.10430,0
1737958500000,100204.70,100204.80,99702.50,99936.90,3106.844,1737959399999,310367267.10970,74022,1535.623,153401031.41660,0
1737959400000,99936.90,99937.00,99000.00,99089.00,7545.908,1737960299999,749907039.17120,150657,3017.183,299909644.40990,0
1737960300000,99089.10,99357.80,98660.40,98917.90,7286.202,1737961199999,721392869.82900,146614,3368.741,333593727.04120,0
1737961200000,98918.00,99198.00,98794.30,98927.50,2544.559,1737962099999,251965609.72800,79663,1403.484,138982013.19230,0
1737962100000,98927.60,98996.40,97680.00,97750.80,10244.662,1737962999999,1007319482.55610,202737,4218.035,414840586.62640,0
1737963000000,97751.10,99179.10,97712.60,99114.90,10443.310,1737963899999,1029017189.46750,193890,6379.437,628638230.58200,0
1737963900000,99114.90,99357.80,98859.10,98996.30,4601.095,1737964799999,455962657.07600,95353,2267.391,224737231.66240,0
1737964800000,98996.30,99171.50,98639.00,99106.40,3886.076,1737965699999,384369664.52240,91015,1823.125,180365780.78370,0
1737965700000,99106.50,99309.20,98830.00,99084.90,2555.617,1737966599999,253325557.75110,70283,1246.481,123557447.67410,0
1737966600000,99084.80,99095.00,98640.10,98770.10,2209.944,1737967499999,218437303.22500,62219,926.029,91538727.54800,0
1737967500000,98770.10,99000.00,98700.00,98986.70,1644.408,1737968399999,162600769.20980,47631,800.857,79206100.09490,0
1737968400000,98986.70,99456.00,98891.10,99255.10,2475.774,1737969299999,245652927.77920,62385,1406.089,139518124.92680,0
1737969300000,99255.10,99495.00,98748.20,98764.10,2623.095,1737970199999,259977361.51990,58086,1254.003,124318663.96730,0
1737970200000,98764.10,99308.60,98745.50,99115.30,1568.544,1737971099999,155387844.11020,49126,718.574,71179676.37470,0
1737971100000,99115.20,99372.90,99030.80,99365.90,1108.227,1737971999999,109958051.91530,34903,571.860,56737306.88830,0
1737972000000,99365.90,99400.00,99073.60,99099.90,1283.547,1737972899999,127376536.03570,40678,547.456,54331962.43790,0
1737972900000,99099.90,99268.00,98912.60,99064.20,1151.981,1737973799999,114137297.89520,37832,523.119,51830359.17820,0
1737973800000,99064.20,99109.80,98568.80,98734.50,2459.258,1737974699999,242906460.76240,61247,1167.417,115291220.69540,0
1737974700000,98734.50,99019.30,98200.00,98357.70,4201.082,1737975599999,413819173.92100,84494,1939.678,191058799.25390,0
1737975600000,98357.70,98896.50,98275.30,98683.80,3084.632,1737976499999,304154378.63400,68692,1507.876,148679941.20210,0
1737976500000,98683.80,99099.00,98561.40,99008.40,2415.669,1737977399999,239031470.16050,63343,1015.379,100472160.11190,0
1737977400000,99008.40,99315.70,98841.60,98917.10,1896.369,1737978299999,187868791.06710,46129,850.920,84314400.07570,0
1737978300000,98917.20,99000.00,98700.00,98700.00,1030.458,1737979199999,101884239.34350,28987,441.878,43694728.47800,0
1737979200000,98700.10,99204.40,98666.00,98983.30,1752.019,1737980099999,173386791.63820,45130,859.328,85024586.01850,0
1737980100000,98983.20,99120.00,98877.50,99050.20,1144.883,1737980999999,113360544.99870,35353,569.508,56393311.27360,0
1737981000000,99050.20,99704.10,98968.50,99704.00,3095.341,1737981899999,307659729.26580,63995,1791.046,178058228.61350,0
1737981900000,99704.10,100860.30,99582.20,100567.70,9845.489,1737982799999,986842706.75830,162608,5821.854,583595362.93780,0
1737982800000,100567.60,101609.50,100247.40,101574.50,7732.101,1737983699999,780977449.00410,167028,4175.591,421895635.47800,0
1737983700000,101574.50,101640.60,100555.00,100838.40,7533.392,1737984599999,761191507.80180,147168,2681.122,270946414.38250,0
1737984600000,100838.30,101173.20,100632.30,100800.00,2789.402,1737985499999,281578117.51530,80595,1221.064,123271783.95800,0
1737985500000,100799.90,100911.70,99927.30,100440.00,5099.110,1737986399999,511818647.67100,117455,2296.107,230506792.96160,0
1737986400000,100440.00,100540.00,100050.00,100102.40,2656.981,1737987299999,266646585.38290,64899,1350.699,135568426.81620,0
1737987300000,100102.40,100798.10,100102.40,100715.80,2418.303,1737988199999,243074153.02330,61742,1343.245,135024076.34750,0
1737988200000,100715.90,101380.00,100352.50,101160.00,8150.522,1737989099999,822816853.15820,182180,4329.633,437153952.58400,0
1737989100000,101166.90,102267.80,101071.00,101862.70,9710.065,1737989999999,988588745.65760,199319,5417.952,551536496.30110,0
1737990000000,101862.70,102065.00,101452.50,101491.30,5539.610,1737990899999,563633270.12790,131668,2435.995,247887027.93310,0
1737990900000,101486.60,101920.00,100800.00,101609.20,6394.207,1737991799999,647617996.31690,122963,3138.909,317986999.98670,0
1737991800000,101609.20,101786.90,101244.20,101290.80,3819.832,1737992699999,387918841.06520,94525,1680.472,170690727.80250,0
1737992700000,101290.80,101520.40,101050.00,101070.80,2378.510,1737993599999,240889761.98880,55986,1064.222,107819523.69970,0
